tweet id,time of tweet,user id,user name,text
1.4494635984813834e+18,2021-10-16 19:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/fSZfQKlvPJ
1.4494560497366344e+18,2021-10-16 19:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/j1DFzafUkS
1.4494211461941576e+18,2021-10-16 17:05:04+00:00,1.3333480941933732e+18,Jake__Hogg,The millennial generation would have gained so much in owning the companies they used over the last 10 years. #AAPL #GOOG #AMZN #FB
1.449365454296916e+18,2021-10-16 13:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/y77yRagOdD
1.449357905170477e+18,2021-10-16 12:53:47+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/79zmmDAD6I
1.4492673067948196e+18,2021-10-16 06:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/vVNMQ2yKWd
1.4492597578613268e+18,2021-10-16 06:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/AmtRTMwmv0
1.4491994812583813e+18,2021-10-16 02:24:15+00:00,1.3888053051867218e+18,stocksera_bot,"FTD of $GOOG in the last 1 year.

To view more details including T+35 date, visit https://t.co/NLI7rRP96C

#FTD #GOOG https://t.co/iKYUOlcqAe"
1.449182280392618e+18,2021-10-16 01:15:54+00:00,1485856448.0,I_Buy_The_Dip,"$GOOG - Daily

Fibonacci levels
from Recent Highs to Lows

Compare to other big names
- did not dipped much
- looking good

Fri Close @ 2,833

For next week
Highs = ~ 2,890
Lows =  ~ 2,775

Earnings on 10/26 (Tue)

#AAPL #SPY #QQQ #Stocks #Trading #Earnings #TSLA #AMZN #FB #GOOG https://t.co/ef6iE2DNQn"
1.449171790605914e+18,2021-10-16 00:34:13+00:00,2929465251.0,dan__brummitt,"See what I've posted to #GoogleMaps Level 5 #LocalGuide https://t.co/ydDBewgrZj  #googleanalytics #seo #digitalmarketing #marketing #googleads #analytics #DanielBrummitt #DetroitArtist #Philososaur #googlepixel #goog… https://t.co/aHGya5xhBs 

2 million now!"
1.4491691602112102e+18,2021-10-16 00:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/mIpZ3zCYDW
1.4491616114790769e+18,2021-10-15 23:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/13TytPgqnq
1.449137078890111e+18,2021-10-15 22:16:17+00:00,1.411710448366465e+18,StocksHighligh1,Our $GOOG CLOSE PRICE prediction for coming weeks. #goog #stocks . What do you project? https://t.co/GjjXL8gL3S
1.4491370683540193e+18,2021-10-15 22:16:15+00:00,1.411710448366465e+18,StocksHighligh1,Our $GOOG CLOSE PRICE prediction for coming days. #goog #financialprofessionalLamborghini . Anything coming up? https://t.co/O94XwHvMFz
1.4491370454195323e+18,2021-10-15 22:16:09+00:00,1.411710448366465e+18,StocksHighligh1,"$GOOG 2021-10-15 , CLOSE PRICE = 2833.5 #goog"
1.4491280545890468e+18,2021-10-15 21:40:26+00:00,4706580944.0,case_23_,"TOP 10 equity positions...

#MSFT Microsoft
#NVDA Nvidia
#GOOG Google 
#CRWD Crowd-Strike
#TSLA TESLA
#XOM Exxon
#MARA Marathon
#GBTC Grey-Scale Bitcoin
#IWN Russell 2000
#OILK Crude tracking etf

#ES_F #NQ_F $ES $NQ"
1.449071012151239e+18,2021-10-15 17:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/68Jwtc4D5S
1.4490634669757727e+18,2021-10-15 17:23:47+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/ffRomXticn
1.448972866876285e+18,2021-10-15 11:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/J0Sdsf6hBh
1.448965317821145e+18,2021-10-15 10:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/AD3gqnWzel
1.4489594668508488e+18,2021-10-15 10:30:31+00:00,1.2677701406424187e+18,BabyLov73991913,@Ceb @OG_BDN0tail @TopsonDota @SumaaaaiL @Saksadota you guys did a great job stay strong and get it nxtyr!! I don't play #dota and this is the 1st time I've watched it.Lakad matataaaag!!! 🇵🇭🇵🇭🇵🇭 #goOG #TIdota2 #OG
1.4487766102666854e+18,2021-10-14 22:23:55+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/a7sU36AERW
1.4487690228965294e+18,2021-10-14 21:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/BGobm6tZDx
1.448749580800176e+18,2021-10-14 20:36:31+00:00,973225736.0,OGBlueCrew,The theme for tomorrow nights football game vs Defiance is blackout.  Bring your glow sticks!!! ⚫️⚫️⚫️ #GOOG @AnnEllerbrock
1.4487005270138634e+18,2021-10-14 17:21:35+00:00,8.838423856875684e+17,LadyBossFinance,"Using #GOOG as an example:

Buy &amp; Hold is 👑

If look day by day of course things seem crazy. The market is going to fluctuate. But when you zoom out, you get a better picture. 

Consistently contribute to your account and then leave it alone so the market can do its thing!! https://t.co/9rnVegvSyU"
1.4486784260895048e+18,2021-10-14 15:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/n2Gej9nxgh
1.4486708772567163e+18,2021-10-14 15:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/ih4MvOaQ3A
1.448640401804456e+18,2021-10-14 13:22:40+00:00,1.2203126587060838e+18,ShimCache,"Earlier this year, Google committed to making security easier for the everyman, and it really looks like they're living up to it.  I'm reading through their CISO's guide to security transformation, and it's so accessible.

#goog…https://t.co/8TytfpjjfD https://t.co/4ZmRIym8KP"
1.4485802804790067e+18,2021-10-14 09:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/QkxZD2MDbX
1.448576767883686e+18,2021-10-14 09:09:49+00:00,1283519791.0,TradingSurfers,"Aloha Traders ☕🤙

Updated #Elliottwave counts on our Discord platform: 
#BTC #ETH #ETHBTC #SPX #SPX500 #NDX #NAS100 #WTI #oil #Gold #GLD #XAU #VIX #MSFT #AAPL #AMZN #GOOG #FB #AMD #TXN

Are we having four flats in a row in #DXY, suggesting bullishness?

https://t.co/tDvfdQFQ4l https://t.co/trc6QRwGo2"
1.4484821320331674e+18,2021-10-14 02:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/wPIPJ6641J
1.448474583204606e+18,2021-10-14 02:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/VpLurOcA4J
1.4484036844933407e+18,2021-10-13 21:42:03+00:00,1283519791.0,TradingSurfers,"Algo Trade Setup in #AMD 📈

Before &amp; After 💸
Are you in with us?
https://t.co/SZzMPcj3wS

#algotrading #NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #AMD #NVDA #SMH #XLK #JPM #M #PG #UNH #INTC #VZ #MA #PFE #MRK #BAC #DIS #NFLX #TSLA https://t.co/c1HBx5YKjJ"
1.4484030670121e+18,2021-10-13 21:39:35+00:00,1.3379217931815608e+18,iurejonnes,GG Lil bro #goOG
1.4483839881129697e+18,2021-10-13 20:23:47+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/O8Ibm0wxFF
1.4483764394395116e+18,2021-10-13 19:53:47+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/IuvpnDXY4g
1.4483676858347233e+18,2021-10-13 19:19:00+00:00,4124773334.0,Mr_Tarakuca,@OGesports #GOOG road to 3-peat
1.448361823908991e+18,2021-10-13 18:55:42+00:00,589742685.0,RIJInavs,@KaciAitchison  the only reason why OG dropped to the lower bracket so that they can play the tournament more interesting for them . And they can try even more unorthodox meta #GoOG #OrangutanGanja
1.4483151028606607e+18,2021-10-13 15:50:03+00:00,1283519791.0,TradingSurfers,"#NFE #Elliottwave Analysis 📈

Please like and share if you appreciate this chart
https://t.co/tDvfdQFQ4l

#algotrading #NDX #SPX #MSFT #APPL #AMZN #GOOG #GOOGL #FB #AMD #NVDA #SMH #XLK #JPM #M #PG #UNH #INTC https://t.co/FDiVpNq3tZ"
1.4483095716723712e+18,2021-10-13 15:28:04+00:00,1.1998004178210488e+18,ETFsStockPicker,#BZI_IT #GOOG #Insider_sells #News #sergey_brin Director Of Alphabet Trades $38M In Company Stock https://t.co/vxt5ZdehUf https://t.co/HhkKr6EmNW https://t.co/WWcl9EfVPm
1.4502487732010107e+18,2021-10-18 23:53:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/SZ2BxhcfoU
1.4502412234579722e+18,2021-10-18 23:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google...What Can I Say !! #google #googl #stock #tech #internet #goog #technology #epic #monster https://t.co/jZjSEGMciu
1.450164823682134e+18,2021-10-18 18:20:11+00:00,1.006114253365887e+18,rayhartphx,LucidLeverage: What are people reading about you online? We boost your positive image on Google search results. #LucidLeverage #SEO #SocialMediaMarketing #DigitalMarketing #digital #ReputationManagement #marketing #goog... https://t.co/vZ0WkGactR https://t.co/wvuV7l9qfw
1.450150626827047e+18,2021-10-18 17:23:46+00:00,8.933050690594038e+17,leoventuresllc,Google is the internet !! #google #googl #goog #stock #market #tech #technology #epic #internet #monster https://t.co/4UMWi2sSES
