tweet id,time of tweet,user id,user name,text
1450000000000000000,2021-10-13,1.4e+18,GoodVsEvil17,"APPL Cutting iPhone orders  Half Chip Shortage cvpayne MelissaLeeCNBC 
 AMC GME insidertrading https://./ijbMnBCsXq"
1450000000000000000,2021-10-13,1919373924.0,OrbexFX,"Todays stock opportunities
Apple APPL 
GeneralMotors  

orbexfx stockmarket stock stockmarkets stockinvesting stockmarketinvesting stocktrader stockbroker investing trading forex finance forextrader forextrading stocks
https://./PGlpOiwXn"
1450000000000000000,2021-10-13,1283519791.0,TradingSurfers,"Wave  Trade Setup  MSFT 📈

Before amp After 💸
Are you  with 
https://./tDvfdQFQl

algotrading NDX SPX MSFT APPL AMZN GOOG GOOGL  AMD NVDA SMH XLK JPM   UNH INTC   PFE MRK BAC DIS NFLX TSLA https://./DwymsKbs"
1450000000000000000,2021-10-13,1283519791.0,TradingSurfers,"NFE Elliottwave Analysis 📈

Please like and share  you appreciate this chart
https://./tDvfdQFQl

algotrading NDX SPX MSFT APPL AMZN GOOG GOOGL  AMD NVDA SMH XLK JPM   UNH INTC https://./FDiVpNqtZ"
1450000000000000000,2021-10-13,1.42e+18,DrAbukamlehMd,"Did you know
Water regulates internal body temperature lubricates joints and cushions vital organs Stay Hydrated Stay Healthy
Schedule your annual Checkup Today   

drabukamleh drhishamabukamleh drhishamabukamlehmd doctor applevalleymd highdesert appl https://./yrTIKWQtn"
1450000000000000000,2021-10-13,1283519791.0,TradingSurfers,"Algo Trade Setup  AMD 📈

Before amp After 💸
Are you  with 
https://./SZzMPcjwS

algotrading NDX SPX MSFT APPL AMZN GOOG GOOGL  AMD NVDA SMH XLK JPM   UNH INTC   PFE MRK BAC DIS NFLX TSLA https://./cHBxYKjJ"
1450000000000000000,2021-10-13,557100288.0,ReviewDork, AMC full  diamond hands  ’ jealous Below  APPL that turnover that’ real diamond hands  MUST  better Currently  are     Million   bought  shares this week held for dear life  cut    amp take shares off the table AMCFINISHHIM https://./Mvesnys
1450000000000000000,2021-10-14,1.25e+18,geraldjacobsjr1,GuyAdami  don’ think   have your view  appl
1450000000000000000,2021-10-14,1.27e+18,Treysingz3,  this week   options calls  the option king back 👀 whole team eating  link  bio 🔥 let’ get this bread AMD calls   ocgn    made  APPL calls and many more https://./XldpDqWpKT
1450000000000000000,2021-10-14,1116803941.0,TheCheeze222,petenajarian HalftimeReport Watch everyday and say good morning each day Dont have the portfolio  Gazillionares but   own MSFT APPL NVDA MGM WYNN    Have  day
1450000000000000000,2021-10-15,2698542492.0,GiveawayBase,"NEW chance  win  brand new appl iPhone Smartphone Must enter iphoneseries iphone worldwide giveaway giveaways sweepstakes 
LIKE  enter via link below
https://./gYRRbmfrkq https://./vQqufByTVj"
1450000000000000000,2021-10-15,1.3e+18,brokereo,"Keep track  the upcoming quarterly releases with potential high volatility 👇
NFLX  Oct 
 – Oct 
AMEX – Oct 
HAS  Oct 
APPL – Oct 

Brokereo➡️ https://./IywWLmzc

  retail investor accounts lose money https://./YLtAnCrNc"
1450000000000000000,2021-10-15,1.41e+18,mamabearmentors,"Licking  way  financial freedom  Σʕﾟᴥﾟﾉʔﾉ

stocks StockSucks StocksNBonds StocksAndShares tendies optionstrading money stocktrading profits StockMarket stonks stock technicalanalysis money daytrading SPY SnP AMC GME TSLA APPL BBIG AMD SPG https://./lsUDbacPI"
1450000000000000000,2021-10-15,19749628.0,jpiedrah,"APPL
Shame Apple for firing someone who was exercising his rights
Apple facing mounting unrest from within its ranks has fired  employee who helped lead  movement  encourage workers  share their concerns about the tech giant https://./MfSKHXT via technology"
1450000000000000000,2021-10-16,275914906.0,kryptobia,Bitcoin nears —stocks jump  earnings optimism https://./KrTREwoNT gainfrommarketlow stocks Amazon APPL bankresults
1450000000000000000,2021-10-16,2860676881.0,market_moron,This chart scares  appl https://./DLTTFjKvRf
1450000000000000000,2021-10-18,1.39e+18,JuneRedraws,"Good bobbing place found
bob appl https://./cvCBwMqv"
1450000000000000000,2021-10-18,1.44e+18,StonkieMcStonk,APPL Looks like Ill  picking   new pair  Air Pods  much  offer Cant wait  give these  listen APPL AirPods
1450000000000000000,2021-10-18,1.15e+18,JTL_II,"’ soooooooo sexy Well done Apple per usual  cannot wait  get mine
APPL Apple MacBookPro AppleEvent https://./kIHBv"
1450000000000000000,2021-10-18,1.28e+18,45thsquadron, almost ordered  new apple MacBook pro announced today when  realized they went BACKWARDS  MagSafe power plug   hated those apple appl MacBookPro
1450000000000000000,2021-10-18,1.4e+18,Ceyhan63530262,"TokenAinu 🚀🚀🚀🚀 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳
CELEBRATING  FELLOWS
🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳

Take your seat  AinuToken moon trip 🚀

 cryptocurrency  CoinMarketCap  Coingecko doge BNB  BSCGems SHIB BSC  shiba BTC  ETH PancakeSwap TokenAinu ElonMusk Appl "
1450000000000000000,2021-10-18,1.36e+18,WinshellGabriel,"Who would like  join our “Small Account Challenge”

 want everyone  have   their trading account  more  start
You will never have  worry about the day trade pattern rule
 will teach you everything you need  know  profit  per week
NIO TESLA APPL"
1450000000000000000,2021-10-19,1210901204.0,beantown_man, master class  Businsess managment  MBA  required Apple’ Long Journey  the  Pro Chip  stevesi https://./gAxDzJnkEs appl platform digtal
1450000000000000000,2021-10-19,1.41e+18,SinghBallaJi,"Channel breakout

Your purchasing power just melted away    decade

Where    from here
 fed Stocks Housing Appl CPI

Will the CBs pull the rug Can they put the inflation genie back  the lamp

HEXs  code  isolated 
amp   its economic mass
SafeHaven https://./CyrQsMRXa"
1450000000000000000,2021-10-19,77647774.0,Lbrowninn,appl come thruuuuuuuu
